index,model,time,label,start,start_act,end_act,h,n_obs,start_flag,n_obs_flag,pi,score,mape,rmse,coverage,success,experiment_id,run_id,subba
297,LinearRegressionModel,2024-09-23 08:09:45,2024-09-23,2024-09-23 00:00:00,2024-09-23,2024-09-23 23:00:00,24,24,True,True,0.95,True,0.2196268944249626,33.27012683074828,0.8333333333333334,True,307018593983251379,6676a9b5f2b44bfdb37e26fd779730bf,VEA
298,LinearRegressionModel,2024-09-24 08:08:54,2024-09-24,2024-09-24 00:00:00,2024-09-24,2024-09-24 23:00:00,24,24,True,True,0.95,True,0.0573599354329815,165.76268211378908,1.0,True,366813920724158735,63d0f48b72d54bc5898644998e02a89a,SDGE
299,LinearRegressionModel,2024-09-24 08:09:36,2024-09-24,2024-09-24 00:00:00,2024-09-24,2024-09-24 23:00:00,24,24,True,True,0.95,True,0.1100096751503119,21.469929273393515,0.7916666666666666,True,168995939223311377,391556f6188f4a6385f8297e01317e7f,VEA
300,LinearRegressionModel,2024-09-25 08:08:36,2024-09-25,2024-09-25 00:00:00,2024-09-25,2024-09-25 23:00:00,24,24,True,True,0.95,True,0.0428213022871002,118.51057165007538,1.0,True,318442796767152429,34e21aafb3a04d8182c7848c99bb8dcf,SDGE
301,LinearRegressionModel,2024-09-25 08:09:18,2024-09-25,2024-09-25 00:00:00,2024-09-25,2024-09-25 23:00:00,24,24,True,True,0.95,True,0.0749850844843896,15.234496239818958,0.9166666666666666,True,702668574303471087,7e4ea1d4ae5e49c99ce79c1595341787,VEA
302,LinearRegressionModel,2024-09-26 08:08:35,2024-09-26,2024-09-26 00:00:00,2024-09-26,2024-09-26 23:00:00,24,24,True,True,0.95,True,0.0710691929377237,172.6030769857909,0.9583333333333334,True,196431795959745853,efa1d97faa3840fca5c006f85a8e3493,SDGE
303,LinearRegressionModel,2024-09-26 08:09:17,2024-09-26,2024-09-26 00:00:00,2024-09-26,2024-09-26 23:00:00,24,24,True,True,0.95,True,0.0582714105912563,13.981853963010463,0.9583333333333334,True,356115889314117897,9b56ea5fd79e4f0791ada932f9e6c094,VEA
304,LinearRegressionModel,2024-09-27 08:09:03,2024-09-27,2024-09-27 00:00:00,2024-09-27,2024-09-27 23:00:00,24,24,True,True,0.95,True,0.0343851942936503,94.89476106836432,1.0,True,701115241939599393,80c2ad057f9049079b48e8a2e0a5f86f,SDGE
305,LinearRegressionModel,2024-09-27 08:09:45,2024-09-27,2024-09-27 00:00:00,2024-09-27,2024-09-27 23:00:00,24,24,True,True,0.95,True,0.0543797721170163,12.401802793516746,0.9583333333333334,True,308049977703045688,e3180634762c429aaf27e8905e8cb5c2,VEA
306,LinearRegressionModel,2024-10-04 00:23:54,2024-10-03,2024-10-03 00:00:00,2024-10-03,2024-10-03 23:00:00,24,24,True,True,0.95,True,0.0516399815089482,149.17088218484332,1.0,True,479939972857080569,63142762369a4ff39e44cd3196144814,SDGE
307,LinearRegressionModel,2024-10-04 00:24:36,2024-10-03,2024-10-03 00:00:00,2024-10-03,2024-10-03 23:00:00,24,24,True,True,0.95,True,0.033497922946926,7.064329086548936,1.0,True,178613392408029507,ffa33e0cc2af435eb8fdb13c02773d3f,VEA
308,LinearRegressionModel,2024-10-04 16:08:48,2024-10-04,2024-10-04 00:00:00,2024-10-04,2024-10-04 23:00:00,24,24,True,True,0.95,True,0.0493777037242775,142.2887630379432,1.0,True,658713518435061438,65a16ff7d16d4168b343b62a85b0116c,SDGE
309,LinearRegressionModel,2024-10-04 16:09:30,2024-10-04,2024-10-04 00:00:00,2024-10-04,2024-10-04 23:00:00,24,24,True,True,0.95,True,0.0393983254745101,7.295233658607846,1.0,True,710377862569793911,311a7c35044f4843a6d711b88a37e2a6,VEA
310,LinearRegressionModel,2024-10-07 16:07:39,2024-10-07,2024-10-07 00:00:00,2024-10-07,2024-10-07 23:00:00,24,24,True,True,0.95,True,0.0847415465382399,212.0509180658645,1.0,True,921566517533888300,032d5dc507df4aeea462b6ae40add5de,SDGE
311,LinearRegressionModel,2024-10-07 16:08:22,2024-10-07,2024-10-07 00:00:00,2024-10-07,2024-10-07 23:00:00,24,24,True,True,0.95,True,0.0473898243287359,9.148091653138582,1.0,True,985049040154114280,5ea70e8650f24ecab5147cd0600cbca7,VEA
312,LinearRegressionModel,2024-10-08 16:07:49,2024-10-08,2024-10-08 00:00:00,2024-10-08,2024-10-08 23:00:00,24,24,True,True,0.95,True,0.063469983135437,210.17796720097303,0.875,True,680607438963617212,24d7da08b4b7421586e5dabdd864f217,SDGE
313,LinearRegressionModel,2024-10-08 16:08:31,2024-10-08,2024-10-08 00:00:00,2024-10-08,2024-10-08 23:00:00,24,24,True,True,0.95,True,0.0851629076400193,15.88940771639453,0.9166666666666666,True,543401156065709569,21b929025bfe427f877e971a5bce55d0,VEA
314,LinearRegressionModel,2024-10-09 16:07:42,2024-10-09,2024-10-09 00:00:00,2024-10-09,2024-10-09 23:00:00,24,24,True,True,0.95,True,0.0512252102356002,131.2159270984201,1.0,True,231184369902836110,596ae638c2ce42abbb1e74ef494aac6b,SDGE
315,LinearRegressionModel,2024-10-09 16:08:23,2024-10-09,2024-10-09 00:00:00,2024-10-09,2024-10-09 23:00:00,24,24,True,True,0.95,True,0.0761345017703558,9.646383788578785,0.9583333333333334,True,672939229268740044,aca905d3ef704556bd4e0dcc8abd2a41,VEA
316,LinearRegressionModel,2024-10-10 16:07:37,2024-10-10,2024-10-10 00:00:00,2024-10-10,2024-10-10 23:00:00,24,24,True,True,0.95,True,0.0580806624442912,149.8050859011695,1.0,True,446848150456720931,2f992a0303c141828a3939552d7b9c71,SDGE
317,LinearRegressionModel,2024-10-10 16:08:20,2024-10-10,2024-10-10 00:00:00,2024-10-10,2024-10-10 23:00:00,24,24,True,True,0.95,True,0.0836900230833027,16.063060006389904,1.0,True,521704039030789703,825ebac22e7c4c94b36cdc10803a9537,VEA
318,LinearRegressionModel,2024-10-11 16:07:40,2024-10-11,2024-10-11 00:00:00,2024-10-11,2024-10-11 23:00:00,24,24,True,True,0.95,True,0.0435602008535457,116.45420128748589,1.0,True,148774951443811796,f5d031723249404691664f10d4a8b96e,SDGE
319,LinearRegressionModel,2024-10-11 16:08:22,2024-10-11,2024-10-11 00:00:00,2024-10-11,2024-10-11 23:00:00,24,24,True,True,0.95,True,0.0639069517776883,14.088482235250108,0.9166666666666666,True,259113923797707354,d0dc25b1fbe948ef8deb29ac483d4985,VEA
320,LinearRegressionModel,2024-10-15 16:07:45,2024-10-15,2024-10-15 00:00:00,2024-10-15,2024-10-15 23:00:00,24,24,True,True,0.95,True,0.0672957960621653,218.06351235423227,0.9583333333333334,True,817466502641856526,38fa5dd7bb2f48b2bc651f9e90d5b242,SDGE
321,LinearRegressionModel,2024-10-15 16:08:27,2024-10-15,2024-10-15 00:00:00,2024-10-15,2024-10-15 23:00:00,24,24,True,True,0.95,True,0.0686155057043379,14.033000147726163,1.0,True,238508410811386733,f0fe7b0a3dfd4fe1b68c73afef62b552,VEA
322,LinearRegressionModel,2024-10-16 16:07:12,2024-10-16,2024-10-16 00:00:00,2024-10-16,2024-10-16 23:00:00,24,24,True,True,0.95,True,0.0588503027523142,219.95215753029376,1.0,True,679712442642017274,98bd9b2f11ff4d8aa1f7916ef15ea6ee,SDGE
323,LinearRegressionModel,2024-10-16 16:07:54,2024-10-16,2024-10-16 00:00:00,2024-10-16,2024-10-16 23:00:00,24,24,True,True,0.95,True,0.0642199746918188,17.61575858076594,0.9166666666666666,True,982702304545739095,681b4f0593ef442baa1298d43c8e28e6,VEA
324,LinearRegressionModel,2024-10-17 16:07:52,2024-10-17,2024-10-17 00:00:00,2024-10-17,2024-10-17 23:00:00,24,24,True,True,0.95,True,0.0432436141427755,126.4096120660276,1.0,True,114078421957379974,b02c3a7ea1f64eedb9cc82c445204953,SDGE
325,LinearRegressionModel,2024-10-17 16:08:34,2024-10-17,2024-10-17 00:00:00,2024-10-17,2024-10-17 23:00:00,24,24,True,True,0.95,True,0.0760229866010828,15.192621771970115,0.9583333333333334,True,486580971102405044,d322867690ca48ada16acd182778b145,VEA
326,LinearRegressionModel,2024-10-18 08:09:09,2024-10-18,2024-10-18 00:00:00,2024-10-18,2024-10-18 23:00:00,24,24,True,True,0.95,True,0.1176022687878032,289.2386355908605,0.7083333333333334,True,325015064980441233,29e232034d8548689d5c541f1cb40980,SDGE
327,LinearRegressionModel,2024-10-18 08:09:51,2024-10-18,2024-10-18 00:00:00,2024-10-18,2024-10-18 23:00:00,24,24,True,True,0.95,True,0.1618746135793485,23.182434965852067,0.9583333333333334,True,149487304049702451,58cb16d1689f4afdbcc86eac19d02759,VEA
328,LinearRegressionModel,2024-10-19 08:08:03,2024-10-19,2024-10-19 00:00:00,2024-10-19,2024-10-19 23:00:00,24,24,True,True,0.95,True,0.1020636764554241,211.6288582189856,0.9166666666666666,True,793527986404790491,54c7c712c3674bc38af444070e413d94,SDGE
329,LinearRegressionModel,2024-10-19 08:08:45,2024-10-19,2024-10-19 00:00:00,2024-10-19,2024-10-19 23:00:00,24,24,True,True,0.95,True,0.1991011021773627,33.44394823672865,0.875,True,107592755483102835,0c5ed587fd7a41bfba90728e53e9b76e,VEA
330,LinearRegressionModel,2024-10-20 08:08:51,2024-10-20,2024-10-20 00:00:00,2024-10-20,2024-10-20 23:00:00,24,24,True,True,0.95,True,0.0626595998770083,137.85632933041984,0.9583333333333334,True,414515991214145897,d012031d19c149d0870cf98c42bde6f1,SDGE
331,LinearRegressionModel,2024-10-20 08:09:32,2024-10-20,2024-10-20 00:00:00,2024-10-20,2024-10-20 23:00:00,24,24,True,True,0.95,True,0.0899912261000599,11.350492660900938,0.9583333333333334,True,954562181745509324,7daaeac5d8284999aba4968542137e84,VEA
332,LinearRegressionModel,2024-10-21 08:09:19,2024-10-21,2024-10-21 00:00:00,2024-10-21,2024-10-21 23:00:00,24,24,True,True,0.95,True,0.0494224532258318,129.7939496777915,1.0,True,948640724517939510,36e17e95fb4a404089e6955f0390f4f7,SDGE
333,LinearRegressionModel,2024-10-21 08:10:01,2024-10-21,2024-10-21 00:00:00,2024-10-21,2024-10-21 23:00:00,24,24,True,True,0.95,True,0.0547373155950877,9.747344384399756,0.9583333333333334,True,323231032334622075,aaa47cf038054e0798b35f99fe16f8ca,VEA
334,LinearRegressionModel,2024-10-22 08:08:48,2024-10-22,2024-10-22 00:00:00,2024-10-22,2024-10-22 23:00:00,24,24,True,True,0.95,True,0.0710416161567995,251.79621205337003,0.7916666666666666,True,617816843746583352,51a32df1d3654d78a9244ca62ac75e2e,SDGE
335,LinearRegressionModel,2024-10-22 08:09:30,2024-10-22,2024-10-22 00:00:00,2024-10-22,2024-10-22 23:00:00,24,24,True,True,0.95,True,0.0252959680254243,3.5257922142269997,1.0,True,271212017115779665,500f78861a0a415cb02a5f5f525fc0c5,VEA
336,LinearRegressionModel,2024-10-23 08:08:55,2024-10-23,2024-10-23 00:00:00,2024-10-23,2024-10-23 23:00:00,24,24,True,True,0.95,False,0.03516987243972674,104.72368793386892,1.0,True,891412601159422068,addea0e29f9944329d37c2f0a3b857cc,SDGE
337,LinearRegressionModel,2024-10-23 08:09:37,2024-10-23,2024-10-23 00:00:00,2024-10-23,2024-10-23 23:00:00,24,24,True,True,0.95,False,0.046824115352784634,5.071269421536031,1.0,True,460863635931983209,b67e260d6e154f3685a901faefe4f316,VEA
